Student Name,Student ID,Major
Lori Harrison,SID94468,Medicine
Erica Thompson,SID94469,Philosophy
Mark Ellis,SID94470,Biology
Juan Guerrero,SID94471,Psychology
Chad Webb,SID94472,Economics
Samantha Bernard,SID94473,Medicine
Austin Ward,SID94474,Art
Malik Farmer,SID94475,Biology
Olivia Waters,SID94476,Philosophy
Rebecca Hill,SID94477,Philosophy
Amanda Holmes,SID94478,Economics
Melanie Blackburn,SID94479,History
John Garcia,SID94480,Medicine
Duane Simon,SID94481,Engineering
Cassandra Boone,SID94482,Engineering
Julie Johnson,SID94483,Economics
Carolyn Byrd,SID94484,Art
Keith Smith,SID94485,Medicine
Stephanie Elliott,SID94486,History
Caitlin Williams,SID94487,Medicine
Charles Baker,SID94488,Philosophy
Tracy Martinez,SID94489,Engineering
Valerie Anderson,SID94490,Physics
Mrs. Kayla King,SID94491,Mathematics
Alison Sullivan,SID94492,Physics
Devin Rivera,SID94493,Economics
Amy Rhodes,SID94494,Engineering
Darrell Brown,SID94495,Philosophy
Jasmine Brown,SID94496,Biology
Kari Allen,SID94497,Literature
Jessica Thomas,SID94498,History
Dr. Christopher Spears,SID94499,Biology
Tina Mitchell,SID94500,History
John Spears,SID94501,Mathematics
Adam Crawford,SID94502,History
Molly Sanchez,SID94503,Psychology
Robert Rodriguez,SID94504,Psychology
Thomas Johnson,SID94505,Art
James Bennett,SID94506,Engineering
Nicholas Howe,SID94507,Economics
Daniel Allen,SID94508,Physics
Anthony Scott,SID94509,Biology
Cody Williams,SID94510,History
Joseph Ibarra,SID94511,Psychology
Jennifer Price,SID94512,Physics
Kevin Gutierrez,SID94513,Medicine
Nancy Yu,SID94514,Physics
Holly Giles,SID94515,Medicine
Regina Anderson,SID94516,History
Rebecca Figueroa,SID94517,Biology
Emily Gonzales,SID94518,Mathematics
Cheyenne Casey,SID94519,History
Michael Macias,SID94520,Engineering
Barry Williams,SID94521,Engineering
Claudia Carter,SID94522,Literature
Teresa Becker,SID94523,Biology
Shawn Williams,SID94524,Economics
Renee Jackson,SID94525,Physics
Anthony Osborne,SID94526,Mathematics
Valerie Barker,SID94527,Literature
Jordan Thompson,SID94528,Mathematics
Connie Taylor,SID94529,Philosophy
Anne Alexander,SID94530,Psychology
Mary Bailey,SID94531,Engineering
Kevin Gonzalez,SID94532,Medicine
Matthew Hawkins,SID94533,Computer Science
Vincent Bonilla,SID94534,Philosophy
Matthew Moore,SID94535,Engineering
Mr. Scott Bowers,SID94536,Economics
Lisa Patterson,SID94537,Art
Angela Smith,SID94538,Medicine
Valerie Cortez,SID94539,Art
Tammie Lane,SID94540,Computer Science
Thomas Murray,SID94541,Mathematics
Jennifer Jones,SID94542,Medicine
Carol Johnson,SID94543,Engineering
James Stewart,SID94544,Literature
Christopher Reyes,SID94545,Biology
Kimberly Thompson,SID94546,Philosophy
Joshua Jackson,SID94547,Psychology
Kyle Dunn,SID94548,Engineering
David Deleon,SID94549,Biology
Robert Lester,SID94550,Psychology
Alejandro Snyder,SID94551,Literature
Nicholas Tucker,SID94552,Literature
Randy Bennett,SID94553,Art
James Kerr,SID94554,Art
Alicia Bishop,SID94555,Art
William Bruce,SID94556,Literature
Amy Cervantes,SID94557,Art
Marcus Anderson,SID94558,Philosophy
Amy Johnson,SID94559,Physics
Anna Sanchez,SID94560,Physics
Joseph Alvarez MD,SID94561,Literature
Charles Moore,SID94562,Medicine
Stacy Hernandez,SID94563,Philosophy
Samuel Hill,SID94564,Physics
Madison Reilly,SID94565,Economics
Lauren Howard,SID94566,Medicine
Betty Sanchez,SID94567,Psychology
Thomas Davis,SID94568,Computer Science
Tyler Phillips,SID94569,Philosophy
Nicholas Gill,SID94570,Physics
Debbie Haynes,SID94571,Medicine
Vanessa Jensen,SID94572,Computer Science
Kayla Wood,SID94573,Literature
Melissa Rodriguez,SID94574,Psychology
Christy Martin,SID94575,Literature
John Miller,SID94576,Computer Science
Jacob Barber,SID94577,Psychology
Megan Burke,SID94578,Economics
Sean Crosby,SID94579,Engineering
Dawn Key,SID94580,Philosophy
Kimberly Gillespie,SID94581,History
William Ball,SID94582,Medicine
Monica Hernandez,SID94583,Medicine
Joseph White,SID94584,Art
Nicholas Mccoy,SID94585,Economics
Kelly Whitaker,SID94586,Mathematics
Jason Jones,SID94587,Philosophy
Elizabeth Johnson,SID94588,Economics
Eric Short,SID94589,Art
Jeremy Walker,SID94590,Philosophy
David Fox,SID94591,Literature
Lauren Cline,SID94592,Medicine
Debra Thompson,SID94593,Mathematics
David Gomez,SID94594,History
Amy Little,SID94595,Physics
Mark Townsend,SID94596,Biology
Michael Perez,SID94597,Medicine
George Sandoval,SID94598,History
William Caldwell,SID94599,Mathematics
Kevin Andersen,SID94600,Physics
April Johnson,SID94601,Art
Dawn Best,SID94602,Mathematics
Amanda Mcclure,SID94603,Literature
Parker Brown,SID94604,Economics
Timothy Gray,SID94605,Biology
Richard Fischer,SID94606,Engineering
Jillian Rivera,SID94607,Biology
Amy Weaver MD,SID94608,Art
Jonathan Wheeler,SID94609,Biology
Daniel Thompson,SID94610,Engineering
Christopher Fischer,SID94611,Medicine
Billy Johnson,SID94612,Engineering
Karen Mcgrath,SID94613,Mathematics
Hannah George,SID94614,Physics
John Mitchell,SID94615,Mathematics
Samantha King,SID94616,Philosophy
Evan James,SID94617,History
Todd Davis,SID94618,Literature
Joshua Ramirez,SID94619,Economics
Shane Peters,SID94620,History
Ann Marshall,SID94621,Art
Nathan Krause,SID94622,Medicine
Seth Robbins,SID94623,Art
Theresa Lewis,SID94624,Economics
Adam Davidson,SID94625,History
Blake Banks,SID94626,Literature
William Berg,SID94627,Medicine
Shirley Decker,SID94628,Biology
Michael Garcia,SID94629,Art
Nicole Walls,SID94630,Biology
Eric Hess,SID94631,Mathematics
Alexis Robinson,SID94632,Philosophy
William Mccarty,SID94633,Physics
Megan Craig,SID94634,Mathematics
Cesar Wright,SID94635,Medicine
Jason Watts,SID94636,Philosophy
Brian Delacruz,SID94637,Engineering
Elizabeth Collins,SID94638,Psychology
Angelica Davis DDS,SID94639,Engineering
Christopher Summers,SID94640,Psychology
Samantha Bowman,SID94641,History
Michael White,SID94642,Computer Science
Annette Cook,SID94643,Medicine
Katie Andrade,SID94644,Engineering
Christian Garza,SID94645,Physics
Sarah Ortiz,SID94646,Medicine
Emily Nguyen,SID94647,Physics
Richard Ross,SID94648,Computer Science
Laura Harris,SID94649,Literature
Gary Lee,SID94650,Mathematics
Kimberly Salazar,SID94651,History
Scott Contreras,SID94652,Medicine
Benjamin Martinez,SID94653,Literature
Richard Vasquez,SID94654,Literature
Nathan Rojas,SID94655,Medicine
Daniel Glover,SID94656,Mathematics
Heather Johnson,SID94657,Biology
Lauren Jacobson,SID94658,Literature
Sarah Alexander,SID94659,Computer Science
Justin Velasquez,SID94660,Physics
Todd Yates,SID94661,Biology
Cheryl Lynch,SID94662,Art
Melinda Johnson,SID94663,Literature
Ashley Zuniga,SID94664,Physics
Deanna Jones,SID94665,Computer Science
Heather Mcknight,SID94666,Literature
Kelsey Williams,SID94667,Economics
Jennifer Miller,SID94668,Engineering
Joseph Rivera,SID94669,Art
Madison Smith,SID94670,Biology
Jamie Powell,SID94671,Philosophy
Timothy Jackson,SID94672,History
Christine Jones,SID94673,Physics
Michael Sanchez,SID94674,Mathematics
Nancy Jefferson,SID94675,Mathematics
Corey Moore,SID94676,Physics
Nicole Mclean,SID94677,Mathematics
Kayla Reed,SID94678,History
Michelle Lewis,SID94679,Physics
Billy Weiss,SID94680,Physics
Christopher Stokes,SID94681,Economics
Edwin Davis,SID94682,Biology
Jerry Guzman,SID94683,Philosophy
Rodney Fleming,SID94684,Economics
Heather Clark,SID94685,Engineering
Bradley Steele,SID94686,History
Jennifer Taylor,SID94687,Psychology
David Patel,SID94688,Economics
Morgan Reyes,SID94689,History
John Hamilton,SID94690,Economics
Zoe Terry,SID94691,Computer Science
Dennis Colon,SID94692,Psychology
William Wagner,SID94693,Economics
Douglas Gonzales,SID94694,Economics
Noah Hobbs,SID94695,Mathematics
Joe Sanchez,SID94696,Medicine
Amy Mcclain,SID94697,Medicine
Christopher Morgan,SID94698,Engineering
Brianna Young,SID94699,Philosophy
Alicia Holt,SID94700,Philosophy
April Edwards,SID94701,Art
Cynthia Dean,SID94702,Medicine
Michael Davis,SID94703,Economics
Donald Rosales,SID94704,Medicine
Sandra Odom,SID94705,Engineering
Diane Vargas,SID94706,Medicine
Cameron Franklin,SID94707,Medicine
Molly Johnson,SID94708,Art
Jeremy Villarreal,SID94709,Physics
Caleb Thompson,SID94710,Philosophy
Christopher Wallace,SID94711,Medicine
Shawna Martinez,SID94712,Psychology
Summer Bailey,SID94713,Medicine
Nancy Melendez,SID94714,Philosophy
Carrie Mcdonald,SID94715,Art
Jeremy Burns,SID94716,Literature
Rachel Bell,SID94717,Mathematics
Cole Dawson,SID94718,Psychology
Julia Osborn,SID94719,Biology
Allison Rodriguez,SID94720,Art
Joshua Lawson,SID94721,History
Megan Short,SID94722,Psychology
Jordan Martin,SID94723,Medicine
Jennifer Jenkins,SID94724,Computer Science
Steven Lee,SID94725,Physics
John Thompson,SID94726,History
Alan Morgan,SID94727,Psychology
Alexander Sanchez,SID94728,Philosophy
Ricardo Kennedy,SID94729,Economics
Randy Davis,SID94730,Economics
Misty Barrera,SID94731,Philosophy
Terri Watkins,SID94732,History
Cheryl Foster,SID94733,Medicine
Sarah Shepherd,SID94734,Literature
Anthony Mahoney,SID94735,Art
Mitchell Smith,SID94736,Mathematics
Gary Strickland,SID94737,Art
Thomas Rivera,SID94738,Biology
Nicholas Jones,SID94739,Economics
Karen Valdez,SID94740,Engineering
Robert Wood,SID94741,Psychology
Donna Stewart,SID94742,Engineering
Jacob Rodriguez,SID94743,Literature
Jocelyn Bright MD,SID94744,Mathematics
Samantha Kaufman,SID94745,Philosophy
Terri Espinoza,SID94746,Art
Anthony Riley,SID94747,Physics
Kelli Taylor,SID94748,Mathematics
Richard Reid,SID94749,Computer Science
Jamie Weber,SID94750,Literature
Garrett Shelton,SID94751,History
Bryan Howard,SID94752,Psychology
Melissa Williams,SID94753,Biology
Matthew Doyle,SID94754,History
Kevin Clark,SID94755,Medicine
Matthew Richards,SID94756,Psychology
John Nicholson,SID94757,Mathematics
Daniel Roach,SID94758,Art
Donna Jones,SID94759,Art
Maria Hester,SID94760,Psychology
Monica Kim,SID94761,History
David Baldwin,SID94762,Biology
Tasha Beck,SID94763,Computer Science
John Hancock,SID94764,Mathematics
Christina Sullivan,SID94765,Mathematics
Valerie Gardner,SID94766,Mathematics
Richard Potter,SID94767,Literature
Justin Wood,SID94768,Economics
Angela Cunningham,SID94769,Literature
George Salazar,SID94770,Mathematics
Gary Smith,SID94771,Literature
Veronica Gilbert,SID94772,Mathematics
Christopher Ingram,SID94773,Physics
Brandon Sanders,SID94774,Mathematics
Mr. James Gregory DVM,SID94775,Engineering
Shannon Yang,SID94776,Mathematics
Jodi Mcdonald,SID94777,Physics
Margaret Garrett,SID94778,Computer Science
Jeffery Harvey,SID94779,Physics
Mary Gilbert,SID94780,Philosophy
Justin Hamilton,SID94781,History
Mackenzie Gallagher,SID94782,Psychology
Bradley Rose,SID94783,History
Zachary White,SID94784,Engineering
Stephanie Hurley,SID94785,Philosophy
Scott Casey,SID94786,Economics
Amy Carpenter,SID94787,History
Destiny Cox,SID94788,Engineering
Sara Bowman,SID94789,History
Brandon Green,SID94790,Biology
Laura Perez MD,SID94791,Engineering
Makayla Bailey,SID94792,Literature
Tony Brown,SID94793,History
Madison Carlson,SID94794,Computer Science
Amanda Clark,SID94795,Literature
Wesley Perez,SID94796,Physics
Judy Johnson,SID94797,Medicine
David Harrison,SID94798,Art
David Shepherd,SID94799,Literature
Karen Mayer,SID94800,Biology
Renee Jefferson,SID94801,Literature
Brittany Garza,SID94802,Psychology
Amanda Carter,SID94803,Physics
Robert Matthews,SID94804,Computer Science
Cody Gordon,SID94805,Mathematics
Susan Sanchez,SID94806,Physics
Thomas Taylor,SID94807,Engineering
Lisa Murphy,SID94808,History
Ronald Chase,SID94809,Art
Gabriel Watkins,SID94810,Economics
Robert Bray,SID94811,History
Karen Mcclain,SID94812,History
Robert Coffey,SID94813,Literature
Preston Hernandez,SID94814,Engineering
Brian Davila,SID94815,Computer Science
Andrea Romero,SID94816,Medicine
Renee Taylor,SID94817,Biology
Paul Ryan,SID94818,Physics
Zachary Dyer,SID94819,Engineering
Julian Davis,SID94820,History
Oscar Drake,SID94821,Computer Science
James Huerta,SID94822,Economics
Mary Knight,SID94823,Literature
Madison Davidson,SID94824,Engineering
Stephen Moore,SID94825,Mathematics
Beth Marquez,SID94826,Literature
Jessica Gonzalez,SID94827,History
Linda Nelson,SID94828,Biology
Robert Thomas,SID94829,Philosophy
Mr. Patrick Adkins,SID94830,History
Kent Brewer DDS,SID94831,History
Jessica Riley,SID94832,Economics
Lisa Young,SID94833,Biology
Anthony Brown,SID94834,Literature
Alan Davies,SID94835,Medicine
Bryan Henderson,SID94836,Philosophy
Debra Lewis,SID94837,Medicine
Kelly Jones,SID94838,Art
Chris Lowe,SID94839,Medicine
Dawn Miller,SID94840,Engineering
Morgan Hancock,SID94841,Physics
Kristina Morgan,SID94842,Computer Science
Stephanie Taylor,SID94843,Medicine
Aaron Hunt,SID94844,Biology
Paula Turner,SID94845,Computer Science
Mr. Oscar Shepherd,SID94846,Psychology
Lori Johnson,SID94847,Psychology
Tony Gonzalez,SID94848,Art
Brandon Wagner,SID94849,Engineering
Allen Mueller,SID94850,Economics
Briana Martinez,SID94851,Computer Science
Trevor Howard,SID94852,Medicine
Karen Klein,SID94853,Economics
Stephanie Jones,SID94854,Physics
Kimberly Conway,SID94855,Art
Michael Vang,SID94856,Computer Science
Amanda Bailey DDS,SID94857,Computer Science
Kimberly Daugherty MD,SID94858,Computer Science
John Martin,SID94859,Philosophy
Lisa Garcia,SID94860,Psychology
James Ware,SID94861,Philosophy
Dawn English,SID94862,Computer Science
Susan Hoffman,SID94863,Mathematics
Amanda Howell,SID94864,Medicine
Virginia Mcgrath,SID94865,Biology
Robert Smith,SID94866,Computer Science
Brittany Spencer,SID94867,Art
Jennifer Brown,SID94868,Philosophy
Wayne Sanchez,SID94869,Philosophy
Brian Hernandez,SID94870,History
Dana Rivera,SID94871,Economics
Carrie Yates,SID94872,Engineering
Oscar Chen,SID94873,Physics
William Walker,SID94874,Biology
Kristen Raymond,SID94875,History
Timothy Kelly,SID94876,Biology
Christopher Parker,SID94877,Philosophy
Colleen Brown,SID94878,Mathematics
Matthew Spears,SID94879,Mathematics
Robin Bryant DDS,SID94880,Biology
Meghan Bailey,SID94881,Art
Walter Short,SID94882,Mathematics
Crystal Frazier,SID94883,Literature
Laura Johnson,SID94884,Medicine
Paul Cervantes,SID94885,Medicine
Heather Hamilton,SID94886,Literature
Angela Scott,SID94887,Computer Science
Sandra Ross,SID94888,Engineering
Dawn Gardner,SID94889,History
Darrell Garner,SID94890,Biology
Daniel Kelly,SID94891,Physics
Alex Thomas,SID94892,Computer Science
Tony Smith,SID94893,Philosophy
Philip Martinez,SID94894,Biology
Christopher Castillo,SID94895,Literature
Kristina Ross,SID94896,Literature
James Shepherd,SID94897,Art
Benjamin Glass,SID94898,Computer Science
Mr. Robert Andrade,SID94899,Physics
Michael Barrett,SID94900,Philosophy
William Terrell,SID94901,History
John Morris,SID94902,Psychology
Eric James,SID94903,Art
Timothy Pearson,SID94904,Medicine
Clifford James,SID94905,History
Jamie Villarreal MD,SID94906,Medicine
William Gates,SID94907,Physics
Sarah Patterson,SID94908,Medicine
William White,SID94909,Biology
Anthony Anderson,SID94910,Psychology
Cheryl Medina,SID94911,Philosophy
Lisa Robinson MD,SID94912,Psychology
Steven Grant,SID94913,Mathematics
Robin Brown,SID94914,Literature
Mitchell Massey,SID94915,Philosophy
Travis Perez,SID94916,History
Angelica Chavez,SID94917,Engineering
Kathryn Rojas,SID94918,Mathematics
Heidi Hancock,SID94919,Literature
Adam Campbell,SID94920,Engineering
Ronald Smith,SID94921,Engineering
Kim Mann,SID94922,Art
Joseph Francis,SID94923,Computer Science
Michelle Garcia,SID94924,Psychology
Adriana Gilbert,SID94925,Literature
Carlos Harris,SID94926,History
Joe Bishop,SID94927,Engineering
Austin Li,SID94928,Engineering
Sarah Gutierrez,SID94929,Economics
Alyssa Spencer,SID94930,Art
William Murphy,SID94931,Philosophy
Gerald Hayes,SID94932,Philosophy
Ronald Bowen,SID94933,Biology
Amanda Chambers,SID94934,Psychology
Bob Williams,SID94935,Engineering
Robert Clark,SID94936,Mathematics
David Hunt,SID94937,Biology
Robin Murphy,SID94938,Psychology
Gregory Reilly,SID94939,Art
Tina Spencer,SID94940,Economics
Mark Murphy,SID94941,Economics
Benjamin Olsen,SID94942,Economics
Paul Curry,SID94943,Art
Robert Cox,SID94944,Mathematics
Donald Curry,SID94945,Art
Kimberly Morales,SID94946,Psychology
Dr. Craig Stewart II,SID94947,History
Mackenzie Palmer,SID94948,Art
James Garcia,SID94949,Art
Kyle Austin,SID94950,Physics
Jorge Villa,SID94951,Economics
Eric Chan,SID94952,Biology
Jason Jones,SID94953,Mathematics
Jennifer Hunter,SID94954,Art
Brady Smith,SID94955,Medicine
Samantha Saunders,SID94956,Economics
Patrick Briggs,SID94957,Economics
Scott Russell,SID94958,Literature
Joshua Adams,SID94959,Biology
Joseph Ward,SID94960,Medicine
Jonathan Ramos,SID94961,Medicine
Emily Steele,SID94962,Mathematics
Traci Brown,SID94963,History
John Gilmore,SID94964,Engineering
Megan Burke,SID94965,Medicine
Barry Moore,SID94966,Art
Rebecca Myers,SID94967,Psychology
Larry Gonzalez,SID94968,Mathematics
Thomas Lester,SID94969,Engineering
Alexandra Smith,SID94970,Philosophy
Michael Wood,SID94971,Mathematics
Mark Jones,SID94972,History
Margaret Banks,SID94973,Computer Science
Angie Wright,SID94974,Literature
Patricia Meadows,SID94975,Computer Science
Steven Bennett,SID94976,History
Johnny Austin,SID94977,Computer Science
Catherine Holloway,SID94978,Psychology
Jon Adams,SID94979,Psychology
Amanda Baker,SID94980,Engineering
Christopher Cain,SID94981,History
Alyssa Daniel,SID94982,Literature
Elizabeth Miller,SID94983,Literature
Kristin Jacobs,SID94984,Art
Katherine Stone,SID94985,Medicine
Benjamin Williams,SID94986,Physics
Virginia Herrera,SID94987,Psychology
David Hughes,SID94988,Psychology
David White,SID94989,History
Derek Park,SID94990,Mathematics
Jonathan Myers,SID94991,Biology
Casey Thompson,SID94992,Computer Science
Jason Parks,SID94993,History
Jason Arias,SID94994,Art
Kristen Moore,SID94995,Medicine
Edward Smith,SID94996,Medicine
Amy Bates,SID94997,Physics
Edward Garcia,SID94998,Mathematics
Yvette Andrews,SID94999,Engineering
Alicia Hendricks,SID95000,Engineering
Timothy Moore,SID95001,Psychology
Lisa Olsen,SID95002,Psychology
Heather Walker,SID95003,Computer Science
Roberto Nichols,SID95004,Engineering
John Mills,SID95005,Biology
Alice Santos,SID95006,Computer Science
Amy Jones,SID95007,Mathematics
Gregory Smith,SID95008,History
Michael Kramer,SID95009,Computer Science
Jesus Pope,SID95010,Computer Science
Christopher Thompson,SID95011,History
Tabitha Adams,SID95012,Physics
Mr. Roy Brown Jr.,SID95013,Psychology
Malik Alexander,SID95014,Literature
Charles Casey,SID95015,Biology
Elizabeth Snyder,SID95016,Art
Alice Patel,SID95017,Engineering
Jennifer Williams,SID95018,Philosophy
Andrea Hodges,SID95019,Art
Cynthia Mason,SID95020,Computer Science
Jessica Johnson,SID95021,Art
Alex Anderson,SID95022,Physics
Jacob Price,SID95023,History
Tina King,SID95024,Engineering
James Adams,SID95025,Economics
Jennifer Barron,SID95026,Literature
Dr. Jennifer Boyle,SID95027,Physics
Chelsea Larsen,SID95028,Physics
Alexandra Young,SID95029,Economics
Brian Shaffer,SID95030,Medicine
Nicole Delacruz MD,SID95031,Biology
Brandon Gross,SID95032,Engineering
Maria Gordon,SID95033,Mathematics
Gregory Burgess,SID95034,Art
Lisa Castillo,SID95035,History
John Herrera,SID95036,Engineering
Amanda Zhang,SID95037,Literature
Keith Watkins,SID95038,Physics
Alexander Robinson,SID95039,Art
John Murray,SID95040,Biology
Tammy Bond,SID95041,Medicine
Chad Lam,SID95042,Art
Larry Owens,SID95043,Literature
